證券代碼,簡稱,年月日,收盤價(元)
0056   ,元大高股息   ,20170601,    21.1992
0050   ,元大台灣50   ,20170602,    68.9282
0052   ,富邦科技     ,20170602,    43.3670
0056   ,元大高股息   ,20170602,    21.2163
0050   ,元大台灣50   ,20170603,    69.1067
0052   ,富邦科技     ,20170603,    43.3670
0056   ,元大高股息   ,20170603,    21.2504
0050   ,元大台灣50   ,20170605,    69.6425
0052   ,富邦科技     ,20170605,    43.5790
0056   ,元大高股息   ,20170605,    21.3272
0050   ,元大台灣50   ,20170606,    69.5978
0052   ,富邦科技     ,20170606,    43.8832
0056   ,元大高股息   ,20170606,    21.3358
0050   ,元大台灣50   ,20170607,    69.5978
0052   ,富邦科技     ,20170607,    43.8924
0056   ,元大高股息   ,20170607,    21.2760
0050   ,元大台灣50   ,20170608,    69.8657
0052   ,富邦科技     ,20170608,    43.9754
0056   ,元大高股息   ,20170608,    21.3358
0050   ,元大台灣50   ,20170609,    69.6425
0052   ,富邦科技     ,20170609,    44.0122
0056   ,元大高股息   ,20170609,    21.3358
0050   ,元大台灣50   ,20170612,    68.8835
0052   ,富邦科技     ,20170612,    43.2656
0056   ,元大高股息   ,20170612,    21.3955
0050   ,元大台灣50   ,20170613,    68.9728
0052   ,富邦科技     ,20170613,    43.5053
0056   ,元大高股息   ,20170613,    21.4723
0050   ,元大台灣50   ,20170614,    68.6157
0052   ,富邦科技     ,20170614,    42.7402
0056   ,元大高股息   ,20170614,    21.3016
0050   ,元大台灣50   ,20170615,    68.6603
0052   ,富邦科技     ,20170615,    43.2564
0056   ,元大高股息   ,20170615,    21.3187
0050   ,元大台灣50   ,20170616,    69.3746
0052   ,富邦科技     ,20170616,    44.0307
0056   ,元大高股息   ,20170616,    21.3784
0050   ,元大台灣50   ,20170619,    70.1335
0052   ,富邦科技     ,20170619,    44.3809
0056   ,元大高股息   ,20170619,    21.5235
0050   ,元大台灣50   ,20170620,    70.9371
0052   ,富邦科技     ,20170620,    44.9063
0056   ,元大高股息   ,20170620,    21.5576
0050   ,元大台灣50   ,20170621,    71.0264
0052   ,富邦科技     ,20170621,    44.6298
0056   ,元大高股息   ,20170621,    21.6942
0050   ,元大台灣50   ,20170622,    71.2049
0052   ,富邦科技     ,20170622,    45.1828
0056   ,元大高股息   ,20170622,    21.8137
0050   ,元大台灣50   ,20170623,    71.1603
0052   ,富邦科技     ,20170623,    44.8418
0056   ,元大高股息   ,20170623,    21.7454
0050   ,元大台灣50   ,20170626,    72.6782
0052   ,富邦科技     ,20170626,    44.9893
0056   ,元大高股息   ,20170626,    21.9332
0050   ,元大台灣50   ,20170627,    72.5889
0052   ,富邦科技     ,20170627,    44.6943
0056   ,元大高股息   ,20170627,    21.9844
0050   ,元大台灣50   ,20170628,    71.9192
0052   ,富邦科技     ,20170628,    44.9063
0056   ,元大高股息   ,20170628,    21.8222
0050   ,元大台灣50   ,20170629,    72.0085
0052   ,富邦科技     ,20170629,    45.1091
0056   ,元大高股息   ,20170629,    21.8478
0050   ,元大台灣50   ,20170630,    71.7853
0052   ,富邦科技     ,20170630,    44.8879
0056   ,元大高股息   ,20170630,    21.8307
0050   ,元大台灣50   ,20170703,    71.8299
0052   ,富邦科技     ,20170703,    44.8879
0056   ,元大高股息   ,20170703,    21.9758
0050   ,元大台灣50   ,20170704,    71.4282
0052   ,富邦科技     ,20170704,    44.6113
0056   ,元大高股息   ,20170704,    21.8905
0050   ,元大台灣50   ,20170705,    72.0978
0052   ,富邦科技     ,20170705,    44.5745
0056   ,元大高股息   ,20170705,    21.9161
0050   ,元大台灣50   ,20170706,    71.7853
0052   ,富邦科技     ,20170706,    44.9339
0056   ,元大高股息   ,20170706,    21.8819
0050   ,元大台灣50   ,20170707,    71.3835
0052   ,富邦科技     ,20170707,    44.8510
0056   ,元大高股息   ,20170707,    21.8137
0050   ,元大台灣50   ,20170710,    71.7407
0052   ,富邦科技     ,20170710,    44.4362
0056   ,元大高股息   ,20170710,    21.8307
0050   ,元大台灣50   ,20170711,    72.8121
0052   ,富邦科技     ,20170711,    44.7127
0056   ,元大高股息   ,20170711,    22.0185
0050   ,元大台灣50   ,20170712,    72.8121
0052   ,富邦科技     ,20170712,    45.6252
0056   ,元大高股息   ,20170712,    22.1380
0050   ,元大台灣50   ,20170713,    73.3924
0052   ,富邦科技     ,20170713,    45.8465
0056   ,元大高股息   ,20170713,    22.1892
0050   ,元大台灣50   ,20170714,    73.2585
0052   ,富邦科技     ,20170714,    45.6621
0056   ,元大高股息   ,20170714,    22.2233
0050   ,元大台灣50   ,20170717,    73.3924
0052   ,富邦科技     ,20170717,    46.0861
0056   ,元大高股息   ,20170717,    22.2831
0050   ,元大台灣50   ,20170718,    73.5710
0052   ,富邦科技     ,20170718,    45.6252
0056   ,元大高股息   ,20170718,    22.3001
0050   ,元大台灣50   ,20170719,    73.8389
0052   ,富邦科技     ,20170719,    45.8833
0056   ,元大高股息   ,20170719,    22.4025
0050   ,元大台灣50   ,20170720,    73.7942
0052   ,富邦科技     ,20170720,    45.8833
0056   ,元大高股息   ,20170720,    22.4025
0050   ,元大台灣50   ,20170721,    73.3031
0052   ,富邦科技     ,20170721,    45.9294
0056   ,元大高股息   ,20170721,    22.2831
0050   ,元大台灣50   ,20170724,    73.4817
0052   ,富邦科技     ,20170724,    45.7174
0056   ,元大高股息   ,20170724,    22.2148
0050   ,元大台灣50   ,20170725,    73.6156
0052   ,富邦科技     ,20170725,    46.1322
0056   ,元大高股息   ,20170725,    22.3257
0050   ,元大台灣50   ,20170726,    73.3478
0052   ,富邦科技     ,20170726,    45.7358
0056   ,元大高股息   ,20170726,    22.3172
0050   ,元大台灣50   ,20170727,    74.1067
0052   ,富邦科技     ,20170727,    45.9478
0056   ,元大高股息   ,20170727,    22.3769
0050   ,元大台灣50   ,20170728,    73.3031
0052   ,富邦科技     ,20170728,    45.8096
0056   ,元大高股息   ,20170728,    22.3513
0050   ,元大台灣50   ,20170731,    73.2581
0052   ,富邦科技     ,20170731,    45.8096
0056   ,元大高股息   ,20170731,    22.2660
0050   ,元大台灣50   ,20170801,    73.6634
0052   ,富邦科技     ,20170801,    45.8557
0056   ,元大高股息   ,20170801,    22.3599
0050   ,元大台灣50   ,20170802,    74.2937
0052   ,富邦科技     ,20170802,    46.4548
0056   ,元大高股息   ,20170802,    22.4281
0050   ,元大台灣50   ,20170803,    74.0236
0052   ,富邦科技     ,20170803,    46.0769
0056   ,元大高股息   ,20170803,    22.3855
0050   ,元大台灣50   ,20170804,    74.1586
0052   ,富邦科技     ,20170804,    46.0769
0056   ,元大高股息   ,20170804,    22.4367
0050   ,元大台灣50   ,20170807,    74.6990
0052   ,富邦科技     ,20170807,    46.5009
0056   ,元大高股息   ,20170807,    22.4793
0050   ,元大台灣50   ,20170808,    74.6539
0052   ,富邦科技     ,20170808,    46.3626
0056   ,元大高股息   ,20170808,    22.4964
0050   ,元大台灣50   ,20170809,    73.9785
0052   ,富邦科技     ,20170809,    45.9939
0056   ,元大高股息   ,20170809,    22.4111
0050   ,元大台灣50   ,20170810,    73.4832
0052   ,富邦科技     ,20170810,    45.9386
0056   ,元大高股息   ,20170810,    22.1038
0050   ,元大台灣50   ,20170811,    73.1681
0052   ,富邦科技     ,20170811,    45.5238
0056   ,元大高股息   ,20170811,    22.0697
0050   ,元大台灣50   ,20170814,    72.7178
0052   ,富邦科技     ,20170814,    45.5238
0056   ,元大高股息   ,20170814,    21.7113
0050   ,元大台灣50   ,20170815,    73.2131
0052   ,富邦科技     ,20170815,    45.2934
0056   ,元大高股息   ,20170815,    21.9161
0050   ,元大台灣50   ,20170816,    72.9429
0052   ,富邦科技     ,20170816,    45.2012
0056   ,元大高股息   ,20170816,    21.8819
0050   ,元大台灣50   ,20170817,    73.5283
0052   ,富邦科技     ,20170817,    45.6898
0056   ,元大高股息   ,20170817,    22.0612
0050   ,元大台灣50   ,20170818,    73.0780
0052   ,富邦科技     ,20170818,    45.3211
0056   ,元大高股息   ,20170818,    22.0014
0050   ,元大台灣50   ,20170821,    72.9880
0052   ,富邦科技     ,20170821,    45.0077
0056   ,元大高股息   ,20170821,    21.9075
0050   ,元大台灣50   ,20170822,    73.7084
0052   ,富邦科技     ,20170822,    45.8372
0056   ,元大高股息   ,20170822,    22.0014
0050   ,元大台灣50   ,20170823,    73.6183
0052   ,富邦科技     ,20170823,    45.6713
0056   ,元大高股息   ,20170823,    22.0782
0050   ,元大台灣50   ,20170824,    74.3388
0052   ,富邦科技     ,20170824,    45.6713
0056   ,元大高股息   ,20170824,    22.1209
0050   ,元大台灣50   ,20170825,    74.4738
0052   ,富邦科技     ,20170825,    46.3626
0056   ,元大高股息   ,20170825,    22.1380
0050   ,元大台灣50   ,20170828,    74.3388
0052   ,富邦科技     ,20170828,    45.9663
0056   ,元大高股息   ,20170828,    22.1721
0050   ,元大台灣50   ,20170829,    74.1136
0052   ,富邦科技     ,20170829,    46.0677
0056   ,元大高股息   ,20170829,    22.0612
0050   ,元大台灣50   ,20170830,    74.4738
0052   ,富邦科技     ,20170830,    46.1322
0056   ,元大高股息   ,20170830,    22.1721
0050   ,元大台灣50   ,20170831,    74.6990
0052   ,富邦科技     ,20170831,    46.3165
0056   ,元大高股息   ,20170831,    22.2660
0050   ,元大台灣50   ,20170901,    74.7440
0052   ,富邦科技     ,20170901,    46.5470
0056   ,元大高股息   ,20170901,    22.4025
0050   ,元大台灣50   ,20170904,    74.6089
0052   ,富邦科技     ,20170904,    46.9617
0056   ,元大高股息   ,20170904,    22.3769
0050   ,元大台灣50   ,20170905,    74.6990
0052   ,富邦科技     ,20170905,    46.6852
0056   ,元大高股息   ,20170905,    22.4367
0050   ,元大台灣50   ,20170906,    74.3838
0052   ,富邦科技     ,20170906,    46.8696
0056   ,元大高股息   ,20170906,    22.4025
0050   ,元大台灣50   ,20170907,    74.0686
0052   ,富邦科技     ,20170907,    46.8235
0056   ,元大高股息   ,20170907,    22.3087
0050   ,元大台灣50   ,20170908,    74.4738
0052   ,富邦科技     ,20170908,    46.9156
0056   ,元大高股息   ,20170908,    22.3855
0050   ,元大台灣50   ,20170911,    74.3388
0052   ,富邦科技     ,20170911,    46.6391
0056   ,元大高股息   ,20170911,    22.4537
0050   ,元大台灣50   ,20170912,    74.6089
0052   ,富邦科技     ,20170912,    47.2843
0056   ,元大高股息   ,20170912,    22.6074
0050   ,元大台灣50   ,20170913,    74.1136
0052   ,富邦科技     ,20170913,    46.9617
0056   ,元大高股息   ,20170913,    22.6159
0050   ,元大台灣50   ,20170914,    74.1586
0052   ,富邦科技     ,20170914,    46.9617
0056   ,元大高股息   ,20170914,    22.6244
0050   ,元大台灣50   ,20170915,    74.1586
0052   ,富邦科技     ,20170915,    47.0078
0056   ,元大高股息   ,20170915,    22.6586
0050   ,元大台灣50   ,20170918,    74.8791
0052   ,富邦科技     ,20170918,    47.6991
0056   ,元大高股息   ,20170918,    22.8719
0050   ,元大台灣50   ,20170919,    74.5189
0052   ,富邦科技     ,20170919,    48.0678
0056   ,元大高股息   ,20170919,    22.5988
0050   ,元大台灣50   ,20170920,    74.0236
0052   ,富邦科技     ,20170920,    47.2383
0056   ,元大高股息   ,20170920,    22.4793
0050   ,元大台灣50   ,20170921,    74.4738
0052   ,富邦科技     ,20170921,    47.7452
0056   ,元大高股息   ,20170921,    22.5562
0050   ,元大台灣50   ,20170922,    73.4832
0052   ,富邦科技     ,20170922,    47.4226
0056   ,元大高股息   ,20170922,    22.3599
0050   ,元大台灣50   ,20170925,    72.8979
0052   ,富邦科技     ,20170925,    46.6391
0056   ,元大高股息   ,20170925,    22.0185
0050   ,元大台灣50   ,20170926,    72.3126
0052   ,富邦科技     ,20170926,    46.4087
0056   ,元大高股息   ,20170926,    21.8905
0050   ,元大台灣50   ,20170927,    72.6728
0052   ,富邦科技     ,20170927,    46.5009
0056   ,元大高股息   ,20170927,    21.9929
0050   ,元大台灣50   ,20170928,    72.4026
0052   ,富邦科技     ,20170928,    46.5009
0056   ,元大高股息   ,20170928,    22.0185
0050   ,元大台灣50   ,20170929,    72.6277
0052   ,富邦科技     ,20170929,    46.4548
0056   ,元大高股息   ,20170929,    22.0185
0050   ,元大台灣50   ,20170930,    73.1230
0052   ,富邦科技     ,20170930,    46.5930
0056   ,元大高股息   ,20170930,    22.1550
0050   ,元大台灣50   ,20171002,    73.3932
0052   ,富邦科技     ,20171002,    46.5930
0056   ,元大高股息   ,20171002,    22.3172
0050   ,元大台灣50   ,20171003,    73.3932
0052   ,富邦科技     ,20171003,    47.5609
0056   ,元大高股息   ,20171003,    22.3940
0050   ,元大台灣50   ,20171005,    73.7084
0052   ,富邦科技     ,20171005,    47.5609
0056   ,元大高股息   ,20171005,    22.4367
0050   ,元大台灣50   ,20171006,    73.9335
0052   ,富邦科技     ,20171006,    47.9295
0056   ,元大高股息   ,20171006,    22.5391
0050   ,元大台灣50   ,20171011,    75.1042
0052   ,富邦科技     ,20171011,    49.2200
0056   ,元大高股息   ,20171011,    22.5391
0050   ,元大台灣50   ,20171012,    75.8246
0052   ,富邦科技     ,20171012,    50.1417
0056   ,元大高股息   ,20171012,    22.5220
0050   ,元大台灣50   ,20171013,    75.6895
0052   ,富邦科技     ,20171013,    49.7730
0056   ,元大高股息   ,20171013,    22.4281
0050   ,元大台灣50   ,20171016,    76.0948
0052   ,富邦科技     ,20171016,    50.6025
0056   ,元大高股息   ,20171016,    22.5135
0050   ,元大台灣50   ,20171017,    75.9147
0052   ,富邦科技     ,20171017,    50.2338
0056   ,元大高股息   ,20171017,    22.4537
0050   ,元大台灣50   ,20171018,    76.1848
0052   ,富邦科技     ,20171018,    50.4643
0056   ,元大高股息   ,20171018,    22.4708
0050   ,元大台灣50   ,20171019,    76.4550
0052   ,富邦科技     ,20171019,    50.6947
0056   ,元大高股息   ,20171019,    22.4879
0050   ,元大台灣50   ,20171020,    76.1398
0052   ,富邦科技     ,20171020,    50.5565
0056   ,元大高股息   ,20171020,    22.4708
0050   ,元大台灣50   ,20171023,    76.0948
0052   ,富邦科技     ,20171023,    50.6025
0056   ,元大高股息   ,20171023,    22.6159
0050   ,元大台灣50   ,20171024,    76.0047
0052   ,富邦科技     ,20171024,    50.8330
0056   ,元大高股息   ,20171024,    22.7354
0050   ,元大台灣50   ,20171025,    75.9597
0052   ,富邦科技     ,20171025,    50.8330
0056   ,元大高股息   ,20171025,    22.7354
0050   ,元大台灣50   ,20171026,    75.8697
0052   ,富邦科技     ,20171026,    51.0173
0056   ,元大高股息   ,20171026,    22.7183
0050   ,元大台灣50   ,20171027,    75.9147
0052   ,富邦科技     ,20171027,    51.2477
0056   ,元大高股息   ,20171027,    22.5220
0050   ,元大台灣50   ,20171030,    76.5000
0052   ,富邦科技     ,20171030,    51.2938
0056   ,元大高股息   ,20171030,    22.5751
0050   ,元大台灣50   ,20171031,    76.7252
0052   ,富邦科技     ,20171031,    52.2156
0056   ,元大高股息   ,20171031,    22.6459
0050   ,元大台灣50   ,20171101,    76.6351
0052   ,富邦科技     ,20171101,    52.2156
0056   ,元大高股息   ,20171101,    22.6636
0050   ,元大台灣50   ,20171102,    76.3649
0052   ,富邦科技     ,20171102,    52.1234
0056   ,元大高股息   ,20171102,    22.7256
0050   ,元大台灣50   ,20171103,    76.2749
0052   ,富邦科技     ,20171103,    52.3538
0056   ,元大高股息   ,20171103,    22.7433
0050   ,元大台灣50   ,20171106,    76.4100
0052   ,富邦科技     ,20171106,    52.5382
0056   ,元大高股息   ,20171106,    22.6636
0050   ,元大台灣50   ,20171107,    76.8152
0052   ,富邦科技     ,20171107,    52.5382
0056   ,元大高股息   ,20171107,    22.6636
0050   ,元大台灣50   ,20171108,    76.5000
0052   ,富邦科技     ,20171108,    51.8929
0056   ,元大高股息   ,20171108,    22.7079
0050   ,元大台灣50   ,20171109,    76.0047
0052   ,富邦科技     ,20171109,    51.8929
0056   ,元大高股息   ,20171109,    22.4954
0050   ,元大台灣50   ,20171110,    76.1398
0052   ,富邦科技     ,20171110,    52.3538
0056   ,元大高股息   ,20171110,    22.3892
0050   ,元大台灣50   ,20171113,    75.9147
0052   ,富邦科技     ,20171113,    52.3538
0056   ,元大高股息   ,20171113,    22.1325
0050   ,元大台灣50   ,20171114,    75.7796
0052   ,富邦科技     ,20171114,    52.1695
0056   ,元大高股息   ,20171114,    22.2564
0050   ,元大台灣50   ,20171115,    75.0141
0052   ,富邦科技     ,20171115,    51.3860
0056   ,元大高股息   ,20171115,    22.1590
0050   ,元大台灣50   ,20171116,    75.2843
0052   ,富邦科技     ,20171116,    52.3538
0056   ,元大高股息   ,20171116,    22.1679
0050   ,元大台灣50   ,20171117,    75.9597
0052   ,富邦科技     ,20171117,    52.5382
0056   ,元大高股息   ,20171117,    22.2475
0050   ,元大台灣50   ,20171120,    75.6445
0052   ,富邦科技     ,20171120,    52.0312
0056   ,元大高股息   ,20171120,    22.2121
0050   ,元大台灣50   ,20171121,    76.3199
0052   ,富邦科技     ,20171121,    51.7547
0056   ,元大高股息   ,20171121,    22.3007
0050   ,元大台灣50   ,20171122,    76.6801
0052   ,富邦科技     ,20171122,    52.0312
0056   ,元大高股息   ,20171122,    22.2830
0050   ,元大台灣50   ,20171123,    76.7252
0052   ,富邦科技     ,20171123,    53.0451
0056   ,元大高股息   ,20171123,    22.3095
0050   ,元大台灣50   ,20171124,    76.6801
0052   ,富邦科技     ,20171124,    53.0451
0056   ,元大高股息   ,20171124,    22.3626
0050   ,元大台灣50   ,20171127,    75.7796
0052   ,富邦科技     ,20171127,    53.3677
0056   ,元大高股息   ,20171127,    22.3095
0050   ,元大台灣50   ,20171128,    75.2843
0052   ,富邦科技     ,20171128,    53.4599
0056   ,元大高股息   ,20171128,    22.2210
0050   ,元大台灣50   ,20171129,    75.3744
0052   ,富邦科技     ,20171129,    53.1373
0056   ,元大高股息   ,20171129,    22.2652
0050   ,元大台灣50   ,20171130,    74.0686
0052   ,富邦科技     ,20171130,    52.7225
0056   ,元大高股息   ,20171130,    22.1236
0050   ,元大台灣50   ,20171201,    74.3838
0052   ,富邦科技     ,20171201,    52.5382
0056   ,元大高股息   ,20171201,    22.1236
0050   ,元大台灣50   ,20171204,    74.6539
0052   ,富邦科技     ,20171204,    52.6303
0056   ,元大高股息   ,20171204,    22.1236
0050   ,元大台灣50   ,20171205,    74.0686
0052   ,富邦科技     ,20171205,    51.8929
0056   ,元大高股息   ,20171205,    22.0085
0050   ,元大台灣50   ,20171206,    72.8079
0052   ,富邦科技     ,20171206,    52.5842
0056   ,元大高股息   ,20171206,    21.7872
0050   ,元大台灣50   ,20171207,    72.8529
0052   ,富邦科技     ,20171207,    52.8608
0056   ,元大高股息   ,20171207,    21.6721
0050   ,元大台灣50   ,20171208,    72.8529
0052   ,富邦科技     ,20171208,    53.1373
0056   ,元大高股息   ,20171208,    21.8846
0050   ,元大台灣50   ,20171211,    73.3932
0052   ,富邦科技     ,20171211,    53.9207
0056   ,元大高股息   ,20171211,    22.0439
0050   ,元大台灣50   ,20171212,    72.8979
0052   ,富邦科技     ,20171212,    54.1512
0056   ,元大高股息   ,20171212,    21.9554
0050   ,元大台灣50   ,20171213,    72.9429
0052   ,富邦科技     ,20171213,    54.0590
0056   ,元大高股息   ,20171213,    21.9819
0050   ,元大台灣50   ,20171214,    73.6183
0052   ,富邦科技     ,20171214,    51.5703
0056   ,元大高股息   ,20171214,    22.0616
0050   ,元大台灣50   ,20171215,    73.0330
0052   ,富邦科技     ,20171215,    51.6164
0056   ,元大高股息   ,20171215,    22.0085
0050   ,元大台灣50   ,20171218,    73.1230
0052   ,富邦科技     ,20171218,    49.7730
0056   ,元大高股息   ,20171218,    22.0882
0050   ,元大台灣50   ,20171219,    72.7628
0052   ,富邦科技     ,20171219,    47.9295
0056   ,元大高股息   ,20171219,    22.0262
0050   ,元大台灣50   ,20171220,    72.9880
0052   ,富邦科技     ,20171220,    47.8374
0056   ,元大高股息   ,20171220,    22.0439
0050   ,元大台灣50   ,20171221,    72.9429
0052   ,富邦科技     ,20171221,    48.5747
0056   ,元大高股息   ,20171221,    22.0439
0050   ,元大台灣50   ,20171222,    73.2131
0052   ,富邦科技     ,20171222,    48.2061
0056   ,元大高股息   ,20171222,    22.0439
0050   ,元大台灣50   ,20171225,    73.3482
0052   ,富邦科技     ,20171225,    48.4365
0056   ,元大高股息   ,20171225,    22.0793
0050   ,元大台灣50   ,20171226,    72.6277
0052   ,富邦科技     ,20171226,    48.0678
0056   ,元大高股息   ,20171226,    22.0351
0050   ,元大台灣50   ,20171227,    72.8529
0052   ,富邦科技     ,20171227,    47.9295
0056   ,元大高股息   ,20171227,    22.0439
0050   ,元大台灣50   ,20171228,    73.5733
0052   ,富邦科技     ,20171228,    48.3443
0056   ,元大高股息   ,20171228,    22.0439
0050   ,元大台灣50   ,20171229,    73.9785
0052   ,富邦科技     ,20171229,    48.7130
0056   ,元大高股息   ,20171229,    22.1325
0050   ,元大台灣50   ,20180102,    74.3838
0052   ,富邦科技     ,20180102,    49.3121
0056   ,元大高股息   ,20180102,    22.2475
0050   ,元大台灣50   ,20180103,    75.0592
0052   ,富邦科技     ,20180103,    50.1417
0056   ,元大高股息   ,20180103,    22.4069
0050   ,元大台灣50   ,20180104,    75.1943
0052   ,富邦科技     ,20180104,    50.3721
0056   ,元大高股息   ,20180104,    22.4954
0050   ,元大台灣50   ,20180105,    75.4194
0052   ,富邦科技     ,20180105,    50.5104
0056   ,元大高股息   ,20180105,    22.5220
0050   ,元大台灣50   ,20180108,    75.7346
0052   ,富邦科技     ,20180108,    51.0173
0056   ,元大高股息   ,20180108,    22.6371
0050   ,元大台灣50   ,20180109,    75.7796
0052   ,富邦科技     ,20180109,    50.7408
0056   ,元大高股息   ,20180109,    22.5751
0050   ,元大台灣50   ,20180110,    75.4194
0052   ,富邦科技     ,20180110,    50.1417
0056   ,元大高股息   ,20180110,    22.4600
0050   ,元大台灣50   ,20180111,    75.1042
0052   ,富邦科技     ,20180111,    49.6347
0056   ,元大高股息   ,20180111,    22.4954
0050   ,元大台灣50   ,20180112,    75.7346
0052   ,富邦科技     ,20180112,    49.6347
0056   ,元大高股息   ,20180112,    22.6105
0050   ,元大台灣50   ,20180115,    76.2299
0052   ,富邦科技     ,20180115,    50.6486
0056   ,元大高股息   ,20180115,    22.7079
0050   ,元大台灣50   ,20180116,    76.5451
0052   ,富邦科技     ,20180116,    51.2938
0056   ,元大高股息   ,20180116,    22.8407
0050   ,元大台灣50   ,20180117,    76.6801
0052   ,富邦科技     ,20180117,    51.4782
0056   ,元大高股息   ,20180117,    22.9469
0050   ,元大台灣50   ,20180118,    77.7157
0052   ,富邦科技     ,20180118,    52.3538
0056   ,元大高股息   ,20180118,    23.0355
0050   ,元大台灣50   ,20180119,    78.4812
0052   ,富邦科技     ,20180119,    53.2755
0056   ,元大高股息   ,20180119,    23.0177
0050   ,元大台灣50   ,20180122,    79.2016
0052   ,富邦科技     ,20180122,    53.7825
0056   ,元大高股息   ,20180122,    23.2391
0050   ,元大台灣50   ,20180123,    79.5168
0052   ,富邦科技     ,20180123,    54.7964
0056   ,元大高股息   ,20180123,    23.1948
0050   ,元大台灣50   ,20180124,    78.5262
0052   ,富邦科技     ,20180124,    54.1051
0056   ,元大高股息   ,20180124,    23.3010
0050   ,元大台灣50   ,20180125,    78.7513
0052   ,富邦科技     ,20180125,    53.8747
0056   ,元大高股息   ,20180125,    23.4161
0050   ,元大台灣50   ,20180126,    78.7964
0052   ,富邦科技     ,20180126,    53.4599
0056   ,元大高股息   ,20180126,    23.4958
0050   ,元大台灣50   ,20180129,    79.0274
0052   ,富邦科技     ,20180129,    53.6442
0056   ,元大高股息   ,20180129,    23.7260
0050   ,元大台灣50   ,20180130,    78.1037
0052   ,富邦科技     ,20180130,    52.8608
0056   ,元大高股息   ,20180130,    23.3807
0050   ,元大台灣50   ,20180131,    78.1960
0052   ,富邦科技     ,20180131,    52.9068
0056   ,元大高股息   ,20180131,    23.4161
0050   ,元大台灣50   ,20180201,    78.7503
0052   ,富邦科技     ,20180201,    53.5981
0056   ,元大高股息   ,20180201,    23.3896
0050   ,元大台灣50   ,20180202,    78.4270
0052   ,富邦科技     ,20180202,    53.2755
0056   ,元大高股息   ,20180202,    23.3187
0050   ,元大台灣50   ,20180205,    77.2261
0052   ,富邦科技     ,20180205,    52.3077
0056   ,元大高股息   ,20180205,    23.0177
0050   ,元大台灣50   ,20180206,    73.5772
0052   ,富邦科技     ,20180206,    51.8469
0056   ,元大高股息   ,20180206,    22.1236
0050   ,元大台灣50   ,20180207,    74.5010
0052   ,富邦科技     ,20180207,    52.3999
0056   ,元大高股息   ,20180207,    22.5131
0050   ,元大台灣50   ,20180208,    74.4548
0052   ,富邦科技     ,20180208,    51.8008
0056   ,元大高股息   ,20180208,    22.5751
0050   ,元大台灣50   ,20180209,    73.0230
0052   ,富邦科技     ,20180209,    50.6947
0056   ,元大高股息   ,20180209,    22.5751
0050   ,元大台灣50   ,20180212,    73.6234
0052   ,富邦科技     ,20180212,    51.6625
0056   ,元大高股息   ,20180212,    22.2652
0050   ,元大台灣50   ,20180221,    75.2862
0052   ,富邦科技     ,20180221,    53.8747
0056   ,元大高股息   ,20180221,    22.7699
0050   ,元大台灣50   ,20180222,    74.8243
0052   ,富邦科技     ,20180222,    54.2894
0056   ,元大高股息   ,20180222,    22.6813
0050   ,元大台灣50   ,20180223,    75.7481
0052   ,富邦科技     ,20180223,    54.0129
0056   ,元大高股息   ,20180223,    22.8407
0050   ,元大台灣50   ,20180226,    76.1176
0052   ,富邦科技     ,20180226,    52.3999
0056   ,元大高股息   ,20180226,    23.0000
0050   ,元大台灣50   ,20180227,    76.0714
0052   ,富邦科技     ,20180227,    52.4460
0056   ,元大高股息   ,20180227,    22.9735
0050   ,元大台灣50   ,20180301,    75.5171
0052   ,富邦科技     ,20180301,    51.7086
0056   ,元大高股息   ,20180301,    22.9381
0050   ,元大台灣50   ,20180302,    74.9629
0052   ,富邦科技     ,20180302,    50.8791
0056   ,元大高股息   ,20180302,    22.8053
0050   ,元大台灣50   ,20180305,    74.5934
0052   ,富邦科技     ,20180305,    51.0634
0056   ,元大高股息   ,20180305,    22.6902
0050   ,元大台灣50   ,20180306,    75.8866
0052   ,富邦科技     ,20180306,    52.1695
0056   ,元大高股息   ,20180306,    22.8053
0050   ,元大台灣50   ,20180307,    75.5633
0052   ,富邦科技     ,20180307,    51.8929
0056   ,元大高股息   ,20180307,    22.7522
0050   ,元大台灣50   ,20180308,    76.4409
0052   ,富邦科技     ,20180308,    52.6303
0056   ,元大高股息   ,20180308,    23.0266
0050   ,元大台灣50   ,20180309,    76.5333
0052   ,富邦科技     ,20180309,    52.6303
0056   ,元大高股息   ,20180309,    22.9558
0050   ,元大台灣50   ,20180312,    77.7342
0052   ,富邦科技     ,20180312,    53.0912
0056   ,元大高股息   ,20180312,    23.1063
0050   ,元大台灣50   ,20180313,    78.4732
0052   ,富邦科技     ,20180313,    53.8286
0056   ,元大高股息   ,20180313,    23.1682
0050   ,元大台灣50   ,20180314,    77.8727
0052   ,富邦科技     ,20180314,    53.3677
0056   ,元大高股息   ,20180314,    23.0886
0050   ,元大台灣50   ,20180315,    77.8265
0052   ,富邦科技     ,20180315,    53.1373
0056   ,元大高股息   ,20180315,    23.1151
0050   ,元大台灣50   ,20180316,    77.5032
0052   ,富邦科技     ,20180316,    53.2755
0056   ,元大高股息   ,20180316,    23.1594
0050   ,元大台灣50   ,20180319,    77.4570
0052   ,富邦科技     ,20180319,    53.2294
0056   ,元大高股息   ,20180319,    23.1860
0050   ,元大台灣50   ,20180320,    77.4108
0052   ,富邦科技     ,20180320,    52.9529
0056   ,元大高股息   ,20180320,    23.1328
0050   ,元大台灣50   ,20180321,    77.4570
